form_key,form_name,form_version,runtime_path,xml_path,label,field_class,canonical_question_id,source_semantic_id,source_question_id,mapping_status,role,dimensions,component_ids,json_type,type_source,type,xsd_source,xsd_sha256,source_version,published_coverage_eligible
PHSFellowshipSupplemental,[Draft] PHS Fellowship Supplemental Form,8.0,,PHS_Fellowship_Supplemental_8_0.Appendix.AttachedFile.FileName,PHSFellowshipSupplemental,technical_field,,source-question:question:sha256:5a4b0386495be253d444c7d9a59063f7af2c987d897a2eb6a06a156b9ca767da,question:sha256:5a4b0386495be253d444c7d9a59063f7af2c987d897a2eb6a06a156b9ca767da,agent_proposed,,,technical-metadata,object,xsd_declared_type,glob:StringMin1Max255Type,https://apply07.grants.gov/apply/system/schemas/Attachments-V1.0.xsd,85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,sha256:85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,false
PHSFellowshipSupplemental,[Draft] PHS Fellowship Supplemental Form,8.0,,PHS_Fellowship_Supplemental_8_0.Appendix.AttachedFile.HashValue,PHSFellowshipSupplemental,technical_field,,source-question:question:sha256:dd39ac5f4e662dd7b680d57f18ec103d301df93904d2c3a2fa6980bc38ee928e,question:sha256:dd39ac5f4e662dd7b680d57f18ec103d301df93904d2c3a2fa6980bc38ee928e,agent_proposed,,,technical-metadata,object,normalized_source_type,base64Binary,https://apply07.grants.gov/apply/system/schemas/Global-V1.0.xsd,85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,sha256:85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,false
PHSFellowshipSupplemental,[Draft] PHS Fellowship Supplemental Form,8.0,,PHS_Fellowship_Supplemental_8_0.Appendix.AttachedFile.MimeType,PHSFellowshipSupplemental,technical_field,,source-question:question:sha256:623f8f3a586807bead3ed3340683d802a40f372479187906b00756c1da88ee7f,question:sha256:623f8f3a586807bead3ed3340683d802a40f372479187906b00756c1da88ee7f,agent_proposed,,,technical-metadata,object,xsd_declared_type,glob:StringMin1Max255Type,https://apply07.grants.gov/apply/system/schemas/Attachments-V1.0.xsd,85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,sha256:85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,false
PHSFellowshipSupplemental,[Draft] PHS Fellowship Supplemental Form,8.0,Budget,PHS_Fellowship_Supplemental_8_0.Budget,Budget,technical_field,,source-question:question:sha256:71437e5036fd0dd510dfbc5b750d51c5f1d0ea5f1eb26ac19f9ec3a1e5a95ceb,question:sha256:71437e5036fd0dd510dfbc5b750d51c5f1d0ea5f1eb26ac19f9ec3a1e5a95ceb,agent_proposed,,,form-structure,object,normalized_source_type,FieldSet,https://apply07.grants.gov/apply/forms/schemas/PHS_Fellowship_Supplemental_8_0-V8.0.xsd,85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,sha256:85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,false
PHSFellowshipSupplemental,[Draft] PHS Fellowship Supplemental Form,8.0,Budget.ChildcareCostsRequested,PHS_Fellowship_Supplemental_8_0.Budget.ChildcareCostsRequested,Childcare Costs Requested,question,concept:fellowship-budget:childcare-costs-requested,concept:fellowship-budget:childcare-costs-requested,question:sha256:4e8f486a7f9b75a044327ab02c5071255e72a63f5b69acfe506fd209888cd3b5,agent_proposed,,,semantic-domain-fellowship-budget,string,xsd_declared_type,globLib:YesNoDataType,https://apply07.grants.gov/apply/forms/schemas/PHS_Fellowship_Supplemental_8_0-V8.0.xsd,85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,sha256:85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,false
PHSFellowshipSupplemental,[Draft] PHS Fellowship Supplemental Form,8.0,Budget.ChildcareRequestedTotal,PHS_Fellowship_Supplemental_8_0.Budget.ChildcareRequestedTotal,Childcare Requested Total,calculation,,concept:fellowship-budget:childcare-requested-total,question:sha256:ec7540e9ea7dad9627781f584ba8de8a24d39461bdaeffc55fde5a652c47caba,agent_proposed,,,semantic-domain-fellowship-budget,string,xsd_declared_type,globLib:BudgetTotalAmountDataType,https://apply07.grants.gov/apply/forms/schemas/PHS_Fellowship_Supplemental_8_0-V8.0.xsd,85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,sha256:85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,false
PHSFellowshipSupplemental,[Draft] PHS Fellowship Supplemental Form,8.0,Budget.ChildcareRequestedYear1,PHS_Fellowship_Supplemental_8_0.Budget.ChildcareRequestedYear1,Childcare Requested Year1,question,concept:fellowship-budget:childcare-requested-by-year,concept:fellowship-budget:childcare-requested-by-year,question:sha256:90572db50db98269f250101b550d845e3e0806ed4c2d46007051fae806203985,agent_proposed,,,semantic-domain-fellowship-budget,string,xsd_declared_type,globLib:BudgetAmountDataType,https://apply07.grants.gov/apply/forms/schemas/PHS_Fellowship_Supplemental_8_0-V8.0.xsd,85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,sha256:85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,false
PHSFellowshipSupplemental,[Draft] PHS Fellowship Supplemental Form,8.0,Budget.ChildcareRequestedYear2,PHS_Fellowship_Supplemental_8_0.Budget.ChildcareRequestedYear2,Childcare Requested Year2,question,concept:fellowship-budget:childcare-requested-by-year,concept:fellowship-budget:childcare-requested-by-year,question:sha256:0576e3f63b9eb198e3170db5075322c8702071236a391ac6b8d03a22a4640631,agent_proposed,,,semantic-domain-fellowship-budget,string,xsd_declared_type,globLib:BudgetAmountDataType,https://apply07.grants.gov/apply/forms/schemas/PHS_Fellowship_Supplemental_8_0-V8.0.xsd,85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,sha256:85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,false
PHSFellowshipSupplemental,[Draft] PHS Fellowship Supplemental Form,8.0,Budget.ChildcareRequestedYear3,PHS_Fellowship_Supplemental_8_0.Budget.ChildcareRequestedYear3,Childcare Requested Year3,question,concept:fellowship-budget:childcare-requested-by-year,concept:fellowship-budget:childcare-requested-by-year,question:sha256:b12bad85b836a0179d24cae250313a6672b82a20f8076014c903209c22c36b7c,agent_proposed,,,semantic-domain-fellowship-budget,string,xsd_declared_type,globLib:BudgetAmountDataType,https://apply07.grants.gov/apply/forms/schemas/PHS_Fellowship_Supplemental_8_0-V8.0.xsd,85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,sha256:85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,false
PHSFellowshipSupplemental,[Draft] PHS Fellowship Supplemental Form,8.0,Budget.ChildcareRequestedYear4,PHS_Fellowship_Supplemental_8_0.Budget.ChildcareRequestedYear4,Childcare Requested Year4,question,concept:fellowship-budget:childcare-requested-by-year,concept:fellowship-budget:childcare-requested-by-year,question:sha256:fdd2562a9bcc5e70d5b8de514feafd081f49fc54af66dffef4a975d627159754,agent_proposed,,,semantic-domain-fellowship-budget,string,xsd_declared_type,globLib:BudgetAmountDataType,https://apply07.grants.gov/apply/forms/schemas/PHS_Fellowship_Supplemental_8_0-V8.0.xsd,85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,sha256:85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,false
PHSFellowshipSupplemental,[Draft] PHS Fellowship Supplemental Form,8.0,Budget.ChildcareRequestedYear5,PHS_Fellowship_Supplemental_8_0.Budget.ChildcareRequestedYear5,Childcare Requested Year5,question,concept:fellowship-budget:childcare-requested-by-year,concept:fellowship-budget:childcare-requested-by-year,question:sha256:452bdfb66b45898c9f7ec40a97949f70705281a3b0eeb6c93016aa5620bb39b1,agent_proposed,,,semantic-domain-fellowship-budget,string,xsd_declared_type,globLib:BudgetAmountDataType,https://apply07.grants.gov/apply/forms/schemas/PHS_Fellowship_Supplemental_8_0-V8.0.xsd,85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,sha256:85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,false
PHSFellowshipSupplemental,[Draft] PHS Fellowship Supplemental Form,8.0,Budget.ChildcareRequestedYear6,PHS_Fellowship_Supplemental_8_0.Budget.ChildcareRequestedYear6,Childcare Requested Year6,question,concept:fellowship-budget:childcare-requested-by-year,concept:fellowship-budget:childcare-requested-by-year,question:sha256:748fc89cf7ffc858671f4dc47b9300c38eb01de76aadf53e5c59ca000167bd07,agent_proposed,,,semantic-domain-fellowship-budget,string,xsd_declared_type,globLib:BudgetAmountDataType,https://apply07.grants.gov/apply/forms/schemas/PHS_Fellowship_Supplemental_8_0-V8.0.xsd,85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,sha256:85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,false
PHSFellowshipSupplemental,[Draft] PHS Fellowship Supplemental Form,8.0,Budget.FederalStipendRequested,PHS_Fellowship_Supplemental_8_0.Budget.FederalStipendRequested,FederalStipendRequested,technical_field,,source-question:question:sha256:7eb513ed8a5a2312007f3af168a96b5550cdc68d36bd95b874faa3aa9962a9f8,question:sha256:7eb513ed8a5a2312007f3af168a96b5550cdc68d36bd95b874faa3aa9962a9f8,agent_proposed,,,form-structure,object,normalized_source_type,FieldSet,https://apply07.grants.gov/apply/forms/schemas/PHS_Fellowship_Supplemental_8_0-V8.0.xsd,85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,sha256:85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,false
PHSFellowshipSupplemental,[Draft] PHS Fellowship Supplemental Form,8.0,Budget.FederalStipendRequested.Amount,PHS_Fellowship_Supplemental_8_0.Budget.FederalStipendRequested.Amount,Amount,question,concept:budget:trainee:stipends,concept:budget:trainee:stipends,question:sha256:e422e781a3078cc812276f3154d00be3538457238c5055967ca7ec3239463a65,agent_proposed,,,semantic-domain-budget,number,xsd_declared_type,globLib:BudgetAmountDataType,https://apply07.grants.gov/apply/forms/schemas/PHS_Fellowship_Supplemental_8_0-V8.0.xsd,85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,sha256:85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,false
PHSFellowshipSupplemental,[Draft] PHS Fellowship Supplemental Form,8.0,Budget.FederalStipendRequested.NumberOfMonths,PHS_Fellowship_Supplemental_8_0.Budget.FederalStipendRequested.NumberOfMonths,Number Of Months,question,concept:fellowship-budget:federal-stipend-months,concept:fellowship-budget:federal-stipend-months,question:sha256:26dbd8aedff058e406f4eee5f4efc27431c4be4cbc196eea0bf472f63e179044,agent_proposed,,,semantic-domain-fellowship-budget,number,normalized_source_type,decimal,https://apply07.grants.gov/apply/forms/schemas/PHS_Fellowship_Supplemental_8_0-V8.0.xsd,85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,sha256:85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,false
PHSFellowshipSupplemental,[Draft] PHS Fellowship Supplemental Form,8.0,Budget.InstitutionalBaseSalary,PHS_Fellowship_Supplemental_8_0.Budget.InstitutionalBaseSalary,InstitutionalBaseSalary,technical_field,,source-question:question:sha256:86561aa5c04afa31db7e174d894b84a73b5fa9819da713b9accb1a6096dd563a,question:sha256:86561aa5c04afa31db7e174d894b84a73b5fa9819da713b9accb1a6096dd563a,agent_proposed,,,form-structure,object,normalized_source_type,FieldSet,https://apply07.grants.gov/apply/forms/schemas/PHS_Fellowship_Supplemental_8_0-V8.0.xsd,85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,sha256:85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,false
PHSFellowshipSupplemental,[Draft] PHS Fellowship Supplemental Form,8.0,Budget.InstitutionalBaseSalary.AcademicPeriod,PHS_Fellowship_Supplemental_8_0.Budget.InstitutionalBaseSalary.AcademicPeriod,Academic Period,question,concept:fellowship-budget:institutional-base-salary-period,concept:fellowship-budget:institutional-base-salary-period,question:sha256:b0f997ecb040bbd6b3f39c71bd0aa1076228ba86887b0708642bc0a96a27b760,agent_proposed,,,semantic-domain-fellowship-budget,string,normalized_source_type,string,https://apply07.grants.gov/apply/forms/schemas/PHS_Fellowship_Supplemental_8_0-V8.0.xsd,85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,sha256:85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,false
PHSFellowshipSupplemental,[Draft] PHS Fellowship Supplemental Form,8.0,Budget.InstitutionalBaseSalary.Amount,PHS_Fellowship_Supplemental_8_0.Budget.InstitutionalBaseSalary.Amount,Amount,question,concept:budget:personnel:base-salary,concept:budget:personnel:base-salary,question:sha256:69f0310ac356d38032fd2d37edbeac06fbc2b8cf0b91afeb893703f8656af32b,agent_proposed,,,semantic-domain-budget,number,xsd_declared_type,globLib:BudgetAmountDataType,https://apply07.grants.gov/apply/forms/schemas/PHS_Fellowship_Supplemental_8_0-V8.0.xsd,85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,sha256:85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,false
PHSFellowshipSupplemental,[Draft] PHS Fellowship Supplemental Form,8.0,Budget.InstitutionalBaseSalary.NumberOfMonths,PHS_Fellowship_Supplemental_8_0.Budget.InstitutionalBaseSalary.NumberOfMonths,Number Of Months,question,concept:fellowship-budget:institutional-base-salary-months,concept:fellowship-budget:institutional-base-salary-months,question:sha256:600054d5d0701896959a800a2fd93a989f32a4143b59a8461ae8f0384f0de6f0,agent_proposed,,,semantic-domain-fellowship-budget,number,normalized_source_type,decimal,https://apply07.grants.gov/apply/forms/schemas/PHS_Fellowship_Supplemental_8_0-V8.0.xsd,85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,sha256:85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,false
PHSFellowshipSupplemental,[Draft] PHS Fellowship Supplemental Form,8.0,Budget.SupplementationFromOtherSources,PHS_Fellowship_Supplemental_8_0.Budget.SupplementationFromOtherSources,SupplementationFromOtherSources,technical_field,,source-question:question:sha256:03cbf545b760456a33df53d79855837acbe789f9745de029e02abddd2f77671c,question:sha256:03cbf545b760456a33df53d79855837acbe789f9745de029e02abddd2f77671c,agent_proposed,,,form-structure,object,normalized_source_type,FieldSet,https://apply07.grants.gov/apply/forms/schemas/PHS_Fellowship_Supplemental_8_0-V8.0.xsd,85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,sha256:85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,false
PHSFellowshipSupplemental,[Draft] PHS Fellowship Supplemental Form,8.0,Budget.SupplementationFromOtherSources.Amount,PHS_Fellowship_Supplemental_8_0.Budget.SupplementationFromOtherSources.Amount,Amount,question,concept:fellowship-budget:supplementation-amount,concept:fellowship-budget:supplementation-amount,question:sha256:aa860dc6a26a15f18a8183d604e4b5da392b20f4bc757225f477c8511c299d2a,agent_proposed,,,semantic-domain-fellowship-budget,number,xsd_declared_type,globLib:BudgetAmountDataType,https://apply07.grants.gov/apply/forms/schemas/PHS_Fellowship_Supplemental_8_0-V8.0.xsd,85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,sha256:85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,false
PHSFellowshipSupplemental,[Draft] PHS Fellowship Supplemental Form,8.0,Budget.SupplementationFromOtherSources.NumberOfMonths,PHS_Fellowship_Supplemental_8_0.Budget.SupplementationFromOtherSources.NumberOfMonths,Number Of Months,question,concept:fellowship-budget:supplementation-months,concept:fellowship-budget:supplementation-months,question:sha256:535e8e572423748906028a063794151430cbecc6381c45c705b1c081858fed88,agent_proposed,,,semantic-domain-fellowship-budget,number,normalized_source_type,decimal,https://apply07.grants.gov/apply/forms/schemas/PHS_Fellowship_Supplemental_8_0-V8.0.xsd,85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,sha256:85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,false
PHSFellowshipSupplemental,[Draft] PHS Fellowship Supplemental Form,8.0,Budget.SupplementationFromOtherSources.Source,PHS_Fellowship_Supplemental_8_0.Budget.SupplementationFromOtherSources.Source,Source,question,concept:fellowship-budget:supplementation-source,concept:fellowship-budget:supplementation-source,question:sha256:676f1703dbdedf5d0c0b59f23646e2791c5f66ede1ac749da8f430d3beeb899d,agent_proposed,,,semantic-domain-fellowship-budget,string,normalized_source_type,string,https://apply07.grants.gov/apply/forms/schemas/PHS_Fellowship_Supplemental_8_0-V8.0.xsd,85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,sha256:85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,false
PHSFellowshipSupplemental,[Draft] PHS Fellowship Supplemental Form,8.0,Budget.SupplementationFromOtherSources.Type,PHS_Fellowship_Supplemental_8_0.Budget.SupplementationFromOtherSources.Type,Type,question,concept:fellowship-budget:supplementation-type,concept:fellowship-budget:supplementation-type,question:sha256:128a8b2d9dc397ded56a6ceb3c6274da8810fc8ef830280516d125fb849ffbe6,agent_proposed,,,semantic-domain-fellowship-budget,string,normalized_source_type,string,https://apply07.grants.gov/apply/forms/schemas/PHS_Fellowship_Supplemental_8_0-V8.0.xsd,85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,sha256:85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,false
PHSFellowshipSupplemental,[Draft] PHS Fellowship Supplemental Form,8.0,Budget.TuitionAndFeesRequested,PHS_Fellowship_Supplemental_8_0.Budget.TuitionAndFeesRequested,Tuition And Fees Requested,question,concept:fellowship-budget:tuition-fees-requested,concept:fellowship-budget:tuition-fees-requested,question:sha256:358e703a40c6bc40100a80d99535896c323374de63c831b1441207a0323610c2,agent_proposed,,,semantic-domain-fellowship-budget,string,xsd_declared_type,globLib:YesNoDataType,https://apply07.grants.gov/apply/forms/schemas/PHS_Fellowship_Supplemental_8_0-V8.0.xsd,85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,sha256:85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,false
PHSFellowshipSupplemental,[Draft] PHS Fellowship Supplemental Form,8.0,Budget.TuitionRequestedTotal,PHS_Fellowship_Supplemental_8_0.Budget.TuitionRequestedTotal,Tuition Requested Total,calculation,,concept:fellowship-budget:tuition-requested-total,question:sha256:6e33fdc345f2f820cd49a77485b7cefc55530cc4d5f762351791cab8f49282d1,agent_proposed,,,semantic-domain-fellowship-budget,string,xsd_declared_type,globLib:BudgetTotalAmountDataType,https://apply07.grants.gov/apply/forms/schemas/PHS_Fellowship_Supplemental_8_0-V8.0.xsd,85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,sha256:85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,false
PHSFellowshipSupplemental,[Draft] PHS Fellowship Supplemental Form,8.0,Budget.TuitionRequestedYear1,PHS_Fellowship_Supplemental_8_0.Budget.TuitionRequestedYear1,Tuition Requested Year1,question,concept:budget:trainee:tuition-fees-insurance,concept:budget:trainee:tuition-fees-insurance,question:sha256:c1283d409a5267f9f9f466a2275450bde09012da0c1de6329b9bfd1f931a9400,agent_proposed,,,semantic-domain-budget,string,xsd_declared_type,globLib:BudgetAmountDataType,https://apply07.grants.gov/apply/forms/schemas/PHS_Fellowship_Supplemental_8_0-V8.0.xsd,85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,sha256:85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,false
PHSFellowshipSupplemental,[Draft] PHS Fellowship Supplemental Form,8.0,Budget.TuitionRequestedYear2,PHS_Fellowship_Supplemental_8_0.Budget.TuitionRequestedYear2,Tuition Requested Year2,question,concept:budget:trainee:tuition-fees-insurance,concept:budget:trainee:tuition-fees-insurance,question:sha256:4e8675ffc68d5d1d36b41e36d68b3d4138410795dc6d8441d425ce8ccdbc7230,agent_proposed,,,semantic-domain-budget,string,xsd_declared_type,globLib:BudgetAmountDataType,https://apply07.grants.gov/apply/forms/schemas/PHS_Fellowship_Supplemental_8_0-V8.0.xsd,85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,sha256:85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,false
PHSFellowshipSupplemental,[Draft] PHS Fellowship Supplemental Form,8.0,Budget.TuitionRequestedYear3,PHS_Fellowship_Supplemental_8_0.Budget.TuitionRequestedYear3,Tuition Requested Year3,question,concept:budget:trainee:tuition-fees-insurance,concept:budget:trainee:tuition-fees-insurance,question:sha256:7af8b62c5206510dd3207c76bebb22858651aca1c9e270005488974832a4addd,agent_proposed,,,semantic-domain-budget,string,xsd_declared_type,globLib:BudgetAmountDataType,https://apply07.grants.gov/apply/forms/schemas/PHS_Fellowship_Supplemental_8_0-V8.0.xsd,85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,sha256:85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,false
PHSFellowshipSupplemental,[Draft] PHS Fellowship Supplemental Form,8.0,Budget.TuitionRequestedYear4,PHS_Fellowship_Supplemental_8_0.Budget.TuitionRequestedYear4,Tuition Requested Year4,question,concept:budget:trainee:tuition-fees-insurance,concept:budget:trainee:tuition-fees-insurance,question:sha256:cf912cfd194f5c687d85511b2d8b16282749de34d31d171529c13f654b0f5e58,agent_proposed,,,semantic-domain-budget,string,xsd_declared_type,globLib:BudgetAmountDataType,https://apply07.grants.gov/apply/forms/schemas/PHS_Fellowship_Supplemental_8_0-V8.0.xsd,85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,sha256:85f8e33df4641c56f3b6b96108690f89d214de8b5c864b1d6bd1e6bf8c7cc7bc,false
